RAJ2000,DEJ2000,Constellation
268.621559,-45.5307655,Scorpius
269.621774,-45.5186234,Scorpius
269.809284,-45.5163460,Scorpius
270.809384,-45.5041962,Corona Australis
271.809254,-45.4920464,Corona Australis
272.309017,-45.4859734,Corona Australis
272.334165,-46.4858246,Ara
272.360286,-47.4856644,Ara
272.387409,-48.4855003,Ara
272.415619,-49.4853287,Ara
272.445001,-50.4851494,Ara
272.475644,-51.4849625,Ara
272.507686,-52.4847679,Ara
272.541217,-53.4845657,Ara
272.576351,-54.4843521,Ara
272.613258,-55.4841270,Ara
272.652082,-56.4838943,Ara
272.672253,-56.9837723,Ara
271.672725,-56.9959183,Ara
270.673027,-57.0080643,Ara
269.672842,-57.0202141,Ara
268.672342,-57.0323563,Ara
267.671671,-57.0444908,Ara
266.670513,-57.0566177,Ara
265.669012,-57.0687256,Ara
265.168189,-57.0747757,Ara
265.210189,-58.0745201,Ara
265.254564,-59.0742531,Ara
265.301628,-60.0739708,Ara
265.351639,-61.0736694,Ara
265.404882,-62.0733414,Ara
265.461787,-63.0730019,Ara
265.522728,-64.0726318,Ara
265.588188,-65.0722427,Ara
265.658769,-66.0718155,Ara
265.735131,-67.0713577,Ara
265.775729,-67.5711060,Ara
264.772911,-67.5831985,Ara
263.769750,-67.5952682,Ara
262.765904,-67.6073151,Ara
261.761541,-67.6193314,Ara
260.756808,-67.6313095,Ara
259.751444,-67.6432495,Ara
258.745537,-67.6551590,Ara
258.242482,-67.6610870,Ara
257.235832,-67.6729279,Ara
256.228809,-67.6847076,Ara
255.724983,-67.6905823,Triangulum Australe
255.647506,-66.6910324,Triangulum Australe
255.576067,-65.6914444,Triangulum Australe
255.542392,-65.1916428,Ara
254.535399,-65.2033386,Ara
254.283514,-65.2062531,Triangulum Australe
254.220199,-64.2066116,Triangulum Australe
254.195137,-63.7900925,Ara
253.187886,-63.8017044,Ara
252.180376,-63.8132477,Ara
251.676321,-63.8189964,Triangulum Australe
251.619844,-62.8193169,Triangulum Australe
251.567058,-61.8196182,Triangulum Australe
251.537847,-61.2364578,Ara
250.530539,-61.2478905,Ara
249.522714,-61.2592506,Ara
249.081630,-61.2641945,Triangulum Australe
49.945146,10.3724642,Aries
48.943698,10.3815842,Aries
47.942223,10.3905621,Aries
46.940868,10.3993940,Aries
45.939331,10.4080801,Aries
44.937765,10.4166164,Aries
43.936326,10.4249992,Aries
42.934699,10.4332285,Aries
41.933052,10.4413004,Aries
40.931529,10.4492102,Aries
39.929824,10.4569597,Aries
38.928094,10.4645443,Aries
37.926492,10.4719610,Aries
36.924712,10.4792089,Aries
35.922907,10.4862852,Aries
34.921234,10.4931870,Aries
33.919380,10.4999142,Aries
32.917506,10.5064631,Aries
31.915762,10.5128307,Aries
31.665247,10.5143948,Aries
30.663324,10.5205364,Aries
29.661532,10.5264931,Aries
28.659570,10.5322638,Aries
27.657585,10.5378466,Aries
26.655734,10.5432396,Aries
26.661224,11.5432253,Aries
26.666752,12.5432110,Aries
26.672325,13.5431957,Aries
26.677942,14.5431814,Aries
26.683612,15.5431671,Aries
26.689336,16.5431519,Aries
26.695122,17.5431347,Aries
26.700971,18.5431213,Aries
26.706889,19.5431042,Aries
26.712882,20.5430889,Aries
26.718952,21.5430737,Aries
26.725107,22.5430565,Aries
26.731351,23.5430393,Aries
26.737692,24.5430241,Aries
26.744134,25.5430069,Aries
26.744674,25.6263351,Triangulum
27.749718,25.6209259,Triangulum
28.754865,25.6153240,Triangulum
29.759959,25.6095352,Triangulum
30.513711,25.6050701,Aries
30.521142,26.6050472,Aries
30.528702,27.6050262,Aries
30.530616,27.8550186,Triangulum
31.535989,27.8489037,Triangulum
32.541454,27.8426018,Triangulum
33.546856,27.8361206,Triangulum
34.552049,27.8294601,Triangulum
35.557323,27.8226223,Triangulum
36.562531,27.8156071,Triangulum
37.567527,27.8084221,Triangulum
38.070149,27.8047638,Aries
38.079592,28.8047314,Aries
38.089221,29.8046970,Aries
38.099041,30.8046589,Aries
38.103194,31.2213154,Triangulum
39.108836,31.2138691,Triangulum
40.114546,31.2062550,Triangulum
41.120174,31.1984749,Triangulum
42.125566,31.1905346,Triangulum
42.628380,31.1865025,Perseus
43.633644,31.1783218,Perseus
44.638964,31.1699848,Perseus
45.644194,31.1614933,Perseus
46.649187,31.1528511,Perseus
47.654227,31.1440601,Perseus
48.659176,31.1351223,Perseus
49.663882,31.1260452,Perseus
50.668634,31.1168251,Perseus
51.673286,31.1074677,Perseus
52.426668,31.1003609,Perseus
52.413873,30.1004200,Taurus
52.401330,29.1004791,Taurus
52.389029,28.1005383,Taurus
52.376955,27.1005955,Taurus
52.365096,26.1006508,Taurus
52.353436,25.1007061,Taurus
52.341967,24.1007614,Taurus
52.330674,23.1008148,Taurus
52.319551,22.1008682,Taurus
52.308584,21.1009197,Taurus
52.297761,20.1009712,Taurus
52.290622,19.4343338,Taurus
51.287949,19.4437752,Aries
51.037234,19.4461136,Aries
51.026820,18.4461632,Taurus
51.016531,17.4462109,Taurus
51.006352,16.4462585,Taurus
50.996279,15.4463053,Taurus
50.986301,14.4463520,Taurus
50.976412,13.4463978,Taurus
50.966606,12.4464436,Taurus
50.956875,11.4464884,Taurus
50.947212,10.4465332,Taurus
50.946411,10.3632069,Taurus
69.486937,30.9218750,Auriga
69.502444,31.9217854,Auriga
69.518287,32.9216957,Auriga
69.534487,33.9216042,Auriga
69.551082,34.9215088,Auriga
69.568076,35.9214172,Auriga
69.573841,36.2547150,Perseus
70.576966,36.2433510,Perseus
71.579797,36.2319145,Perseus
72.457344,36.2218513,Auriga
72.475248,37.2217445,Auriga
72.493623,38.2216415,Auriga
72.512520,39.2215309,Auriga
72.531960,40.2214203,Auriga
72.551981,41.2213058,Auriga
72.572622,42.2211876,Auriga
72.593929,43.2210617,Auriga
72.615945,44.2209358,Auriga
72.638726,45.2208061,Auriga
72.662316,46.2206688,Auriga
72.686791,47.2205276,Auriga
72.712197,48.2203827,Auriga
72.738619,49.2202301,Auriga
72.766134,50.2200737,Auriga
72.794831,51.2199097,Auriga
72.824793,52.2197342,Auriga
72.840285,52.7196465,Camelopardalis
73.844898,52.7080574,Camelopardalis
74.849396,52.6964073,Camelopardalis
75.853616,52.6846962,Camelopardalis
76.857412,52.6729317,Camelopardalis
77.484762,52.6655540,Auriga
77.517543,53.6653595,Auriga
77.551911,54.6651573,Auriga
77.588010,55.6649437,Auriga
77.606764,56.1648331,Camelopardalis
78.610719,56.1529808,Camelopardalis
79.614222,56.1410866,Camelopardalis
80.617554,56.1291466,Camelopardalis
81.620571,56.1171722,Camelopardalis
82.623124,56.1051636,Camelopardalis
83.625511,56.0931206,Camelopardalis
84.627592,56.0810547,Camelopardalis
85.629209,56.0689659,Camelopardalis
86.630652,56.0568581,Camelopardalis
87.631781,56.0447350,Camelopardalis
88.632446,56.0326004,Camelopardalis
89.632946,56.0204544,Camelopardalis
90.633131,56.0083046,Camelopardalis
91.632851,55.9961586,Camelopardalis
92.632421,55.9840126,Camelopardalis
93.631661,55.9718742,Camelopardalis
94.131089,55.9658089,Lynx
94.093308,54.9660339,Lynx
94.057366,53.9662552,Lynx
95.056244,53.9541321,Lynx
96.054690,53.9420280,Lynx
97.052986,53.9299393,Lynx
98.051011,53.9178734,Lynx
99.048586,53.9058380,Auriga
100.046031,53.8938293,Lynx
100.012214,52.8940315,Lynx
99.979927,51.8942223,Lynx
99.949042,50.8944130,Lynx
99.919459,49.8945885,Auriga
100.917027,49.8826103,Auriga
101.914194,49.8706703,Auriga
102.911268,49.8587685,Auriga
103.908097,49.8469124,Auriga
104.406359,49.8410034,Lynx
104.378449,48.8411674,Lynx
104.351628,47.8413277,Lynx
104.325828,46.8414803,Lynx
104.300967,45.8416252,Lynx
104.276984,44.8417702,Lynx
104.265303,44.3418388,Auriga
105.262413,44.3300476,Auriga
106.259172,44.3183136,Auriga
107.255887,44.3066330,Auriga
108.252404,44.2950096,Auriga
109.248576,44.2834549,Auriga
110.244712,44.2719612,Auriga
111.240649,44.2605400,Auriga
112.236249,44.2491951,Auriga
112.734124,44.2435493,Lynx
112.712431,43.2436714,Lynx
112.691445,42.2437897,Lynx
112.671111,41.2439079,Lynx
112.651391,40.2440186,Lynx
112.632243,39.2441292,Lynx
112.613632,38.2442322,Lynx
112.595529,37.2443314,Lynx
112.577898,36.2444344,Lynx
112.560719,35.2445297,Gemini
111.563851,35.2558556,Gemini
110.566857,35.2672501,Gemini
109.569862,35.2787170,Gemini
108.572581,35.2902565,Gemini
107.575156,35.3018570,Gemini
106.577746,35.3135185,Gemini
105.580036,35.3252373,Gemini
104.582184,35.3370132,Gemini
103.584337,35.3488350,Gemini
102.586191,35.3607063,Gemini
101.587908,35.3726196,Gemini
100.589619,35.3845711,Gemini
100.090276,35.3905640,Gemini
100.072425,34.3906708,Gemini
100.055001,33.3907776,Gemini
100.037977,32.3908768,Gemini
100.021320,31.3909779,Gemini
100.005018,30.3910770,Gemini
99.989040,29.3911724,Gemini
99.973376,28.3912659,Gemini
99.965658,27.8913116,Gemini
98.966804,27.9033203,Gemini
97.967685,27.9153614,Gemini
96.968451,27.9274292,Gemini
95.969259,27.9395180,Gemini
94.969812,27.9516258,Gemini
93.970248,27.9637508,Gemini
92.970729,27.9758854,Auriga
91.970937,27.9880295,Auriga
90.971031,28.0001793,Auriga
90.221071,28.0092907,Auriga
90.228903,28.5092430,Auriga
89.228955,28.5213890,Auriga
88.228740,28.5335293,Auriga
87.228405,28.5456619,Auriga
86.228114,28.5577793,Auriga
85.227549,28.5698814,Auriga
84.226878,28.5819626,Auriga
83.226236,28.5940170,Auriga
82.225327,28.6060467,Auriga
81.224298,28.6180439,Auriga
80.223319,28.6300049,Auriga
79.222069,28.6419277,Auriga
78.220704,28.6538067,Auriga
77.219374,28.6656399,Auriga
76.217779,28.6774235,Auriga
75.216072,28.6891556,Auriga
74.214406,28.7008266,Auriga
73.212476,28.7124405,Auriga
73.227646,29.7123528,Auriga
73.235343,30.2123089,Auriga
72.233176,30.2238579,Auriga
71.231039,30.2353401,Auriga
70.228636,30.2467518,Auriga
69.476789,30.2552605,Auriga
227.616319,24.5246582,Bootes
227.626992,23.5247078,Bootes
227.637477,22.5247517,Bootes
227.647834,21.5247993,Bootes
227.658033,20.5248451,Bootes
227.668119,19.5248890,Bootes
227.678061,18.5249329,Bootes
227.687902,17.5249767,Bootes
227.697630,16.5250206,Bootes
227.707244,15.5250635,Bootes
227.716785,14.5251064,Bootes
227.726226,13.5251474,Bootes
227.735595,12.5251894,Bootes
227.744894,11.5252314,Bootes
227.754121,10.5252714,Bootes
227.763291,9.5253124,Bootes
227.772417,8.5253534,Bootes
227.781486,7.5253930,Virgo
226.782761,7.5165844,Virgo
225.783906,7.5079212,Virgo
224.785080,7.4994082,Virgo
223.786411,7.4910483,Virgo
222.787614,7.4828424,Virgo
221.788831,7.4747939,Virgo
220.790220,7.4669065,Virgo
219.791464,7.4591804,Virgo
218.792724,7.4516182,Virgo
217.794171,7.4442248,Virgo
216.795459,7.4369988,Virgo
215.796776,7.4299445,Virgo
214.798264,7.4230642,Virgo
213.799609,7.4163589,Virgo
212.800956,7.4098310,Virgo
211.802487,7.4034839,Virgo
210.803862,7.3973169,Virgo
209.805264,7.3913336,Virgo
208.806825,7.3855362,Virgo
207.808242,7.3799253,Virgo
206.809659,7.3745022,Virgo
205.811262,7.3692708,Virgo
204.812707,7.3642302,Virgo
204.063849,7.3605771,Virgo
204.058957,8.3605652,Virgo
204.054036,9.3605528,Virgo
204.049086,10.3605413,Virgo
204.044094,11.3605299,Virgo
204.039074,12.3605175,Virgo
204.034023,13.3605051,Virgo
204.028931,14.3604937,Virgo
204.023781,15.3604803,Coma Berenices
204.018588,16.3604679,Coma Berenices
204.013338,17.3604565,Coma Berenices
204.008031,18.3604431,Coma Berenices
204.002667,19.3604298,Coma Berenices
203.997231,20.3604183,Coma Berenices
203.991738,21.3604031,Coma Berenices
203.986158,22.3603897,Coma Berenices
203.980494,23.3603783,Coma Berenices
203.974743,24.3603630,Coma Berenices
203.968906,25.3603477,Coma Berenices
203.962969,26.3603363,Coma Berenices
203.956934,27.3603210,Coma Berenices
203.953872,27.8603134,Coma Berenices
204.947962,27.8651867,Bootes
205.941954,27.8702526,Bootes
206.936145,27.8755093,Bootes
207.930364,27.8809566,Bootes
208.924499,27.8865891,Bootes
209.918834,27.8924084,Bootes
210.788827,27.8976517,Bootes
210.780945,28.8976269,Canes Venatici
210.772891,29.8976040,Canes Venatici
210.770859,30.1475964,Canes Venatici
211.764750,30.1537571,Bootes
211.888934,30.1545391,Bootes
211.880407,31.1545124,Canes Venatici
211.871696,32.1544838,Canes Venatici
211.862797,33.1544571,Canes Venatici
211.853685,34.1544304,Canes Venatici
211.844358,35.1543961,Canes Venatici
211.834788,36.1543694,Canes Venatici
211.824990,37.1543388,Canes Venatici
211.814919,38.1543045,Canes Venatici
211.804561,39.1542740,Canes Venatici
211.793919,40.1542397,Canes Venatici
211.782946,41.1542015,Canes Venatici
211.771646,42.1541672,Canes Venatici
211.759972,43.1541328,Canes Venatici
211.747914,44.1540947,Canes Venatici
211.735440,45.1540565,Canes Venatici
211.722522,46.1540146,Canes Venatici
211.709118,47.1539688,Canes Venatici
211.698732,47.9039383,Canes Venatici
211.684413,48.9038925,Ursa Major
211.669507,49.9038467,Ursa Major
211.653972,50.9037971,Ursa Major
211.637749,51.9037476,Ursa Major
211.620784,52.9036942,Ursa Major
211.603031,53.9036369,Ursa Major
211.584391,54.9035759,Ursa Major
212.569586,54.9098854,Bootes
213.554936,54.9163704,Bootes
214.540301,54.9230309,Bootes
215.525966,54.9298630,Bootes
216.511803,54.9368706,Bootes
217.251249,54.9422379,Bootes
218.237242,54.9495392,Bootes
219.223552,54.9570084,Bootes
220.210061,54.9646378,Bootes
221.196585,54.9724312,Bootes
222.183466,54.9803848,Bootes
223.170519,54.9884949,Bootes
224.157644,54.9967575,Bootes
225.145096,55.0051765,Bootes
226.132766,55.0137405,Bootes
227.120490,55.0224533,Bootes
228.108588,55.0313110,Bootes
229.096884,55.0403137,Bootes
229.591054,55.0448647,Bootes
229.618534,54.0449905,Bootes
229.644727,53.0451164,Bootes
229.657374,52.5451736,Bootes
230.647016,52.5543900,Bootes
231.636729,52.5637436,Bootes
232.626786,52.5732269,Bootes
233.617057,52.5828438,Bootes
234.607372,52.5925865,Bootes
235.598073,52.6024513,Bootes
236.589003,52.6124382,Bootes
237.084474,52.6174774,Bootes
237.111511,51.6176147,Bootes
237.124586,51.1176796,Bootes
237.149921,50.1178131,Bootes
237.174210,49.1179352,Bootes
237.197542,48.1180534,Bootes
237.219972,47.1181679,Bootes
237.241587,46.1182785,Bootes
237.262429,45.1183815,Bootes
237.282558,44.1184883,Bootes
237.302013,43.1185837,Bootes
237.320838,42.1186790,Bootes
237.339076,41.1187744,Bootes
237.356772,40.1188660,Bootes
237.365427,39.6189079,Corona Borealis
236.371064,39.6088257,Corona Borealis
235.377016,39.5988693,Corona Borealis
234.382924,39.5890274,Corona Borealis
233.388991,39.5793152,Corona Borealis
232.643652,39.5721130,Bootes
232.659601,38.5721931,Bootes
232.675109,37.5722656,Bootes
232.690215,36.5723381,Bootes
232.704921,35.5724106,Bootes
232.719284,34.5724792,Bootes
232.733287,33.5725441,Bootes
232.746978,32.5726128,Corona Borealis
231.751999,32.5631142,Corona Borealis
230.756964,32.5537453,Corona Borealis
229.762016,32.5445099,Corona Borealis
229.015919,32.5376778,Bootes
229.028592,31.5377350,Bootes
229.040994,30.5377903,Bootes
229.053154,29.5378475,Bootes
229.065071,28.5379009,Bootes
229.076757,27.5379543,Bootes
229.088231,26.5380058,Bootes
229.099516,25.5380573,Serpens
228.103581,25.5290585,Serpens
227.605491,25.5246105,Bootes
65.112526,-37.7009277,Caelum
65.094723,-38.7008324,Caelum
65.076412,-39.7007294,Caelum
65.057574,-40.7006264,Caelum
65.038154,-41.7005234,Caelum
65.018119,-42.7004089,Caelum
64.997427,-43.7002983,Caelum
64.976041,-44.7001801,Caelum
64.953897,-45.7000580,Caelum
64.930951,-46.6999321,Caelum
64.907133,-47.6998024,Caelum
64.882386,-48.6996651,Dorado
65.876283,-48.7106361,Dorado
66.870532,-48.7216988,Dorado
67.865002,-48.7328453,Dorado
68.362248,-48.7384491,Pictor
68.387697,-47.7385941,Pictor
68.412187,-46.7387314,Pictor
68.424096,-46.2387962,Pictor
69.419339,-46.2500725,Pictor
70.414638,-46.2614212,Pictor
71.410296,-46.2728462,Pictor
72.406169,-46.2843399,Pictor
73.402083,-46.2959023,Pictor
73.426029,-45.2960396,Pictor
73.449139,-44.2961769,Pictor
73.471477,-43.2963066,Pictor
73.482371,-42.7963676,Pictor
74.479086,-42.8079987,Pictor
75.475995,-42.8196869,Pictor
75.974444,-42.8255501,Pictor
75.995994,-41.8256798,Columba
76.016879,-40.8258018,Columba
76.037142,-39.8259201,Columba
76.056826,-38.8260384,Columba
76.075966,-37.8261490,Columba
76.094592,-36.8262596,Columba
76.112737,-35.8263664,Columba
76.130433,-34.8264694,Columba
76.147707,-33.8265724,Columba
76.164579,-32.8266716,Columba
76.181073,-31.8267689,Columba
76.197216,-30.8268623,Columba
76.213023,-29.8269577,Columba
76.228516,-28.8270493,Columba
76.243722,-27.8271389,Columba
76.254937,-27.0772038,Columba
75.256576,-27.0654716,Caelum
74.258466,-27.0537968,Caelum
73.759296,-27.0479794,Caelum
72.761343,-27.0363960,Caelum
71.763331,-27.0248775,Caelum
71.763331,-27.0248775,Caelum
71.748697,-28.0247955,Caelum
71.733792,-29.0247097,Caelum
71.722419,-29.7746429,Caelum
70.724774,-29.7631969,Caelum
69.976651,-29.7546597,Caelum
69.961395,-30.7545700,Caelum
69.945817,-31.7544823,Caelum
69.929895,-32.7543945,Caelum
69.913623,-33.7542992,Caelum
69.896958,-34.7542038,Caelum
69.879885,-35.7541084,Caelum
69.862376,-36.7540054,Caelum
68.865867,-36.7426987,Caelum
67.869344,-36.7314682,Caelum
66.872977,-36.7203217,Caelum
65.876899,-36.7092628,Caelum
65.129850,-36.7010231,Caelum
94.354241,60.9644547,Lynx
94.304280,59.9647560,Lynx
94.257239,58.9650421,Lynx
94.212849,57.9653091,Lynx
94.170871,56.9655685,Lynx
94.131089,55.9658089,Lynx
93.132004,55.9779434,Camelopardalis
92.132749,55.9900818,Camelopardalis
91.133029,56.0022316,Camelopardalis
90.133002,56.0143814,Camelopardalis
89.132809,56.0265274,Camelopardalis
88.132152,56.0386658,Camelopardalis
87.131181,56.0507965,Camelopardalis
86.130045,56.0629120,Camelopardalis
85.128436,56.0750122,Camelopardalis
84.126521,56.0870934,Camelopardalis
83.124432,56.0991440,Camelopardalis
82.121887,56.1111717,Camelopardalis
81.119026,56.1231651,Camelopardalis
80.116002,56.1351204,Camelopardalis
79.112506,56.1470413,Camelopardalis
78.108709,56.1589165,Camelopardalis
77.606764,56.1648331,Camelopardalis
77.569736,55.1650505,Auriga
77.534516,54.1652603,Auriga
77.500964,53.1654587,Auriga
77.484762,52.6655540,Auriga
76.480987,52.6773491,Camelopardalis
75.477082,52.6890945,Camelopardalis
74.472764,52.7007828,Camelopardalis
73.468166,52.7124100,Camelopardalis
72.840285,52.7196465,Camelopardalis
71.835258,52.7311707,Camelopardalis
70.829952,52.7426262,Camelopardalis
69.824538,52.7540054,Camelopardalis
68.818717,52.7653122,Camelopardalis
67.812624,52.7765388,Camelopardalis
66.806424,52.7876778,Camelopardalis
65.799816,52.7987328,Camelopardalis
64.792936,52.8097000,Camelopardalis
63.785962,52.8205681,Camelopardalis
62.778589,52.8313446,Camelopardalis
61.770959,52.8420181,Camelopardalis
60.763229,52.8525887,Camelopardalis
59.755107,52.8630524,Camelopardalis
58.746732,52.8734055,Camelopardalis
57.738266,52.8836441,Camelopardalis
56.729411,52.8937683,Camelopardalis
55.720321,52.9037704,Camelopardalis
54.711146,52.9136505,Camelopardalis
53.701582,52.9234047,Camelopardalis
52.691796,52.9330292,Camelopardalis
52.313086,52.9366074,Camelopardalis
52.339619,53.9364815,Camelopardalis
52.367456,54.9363480,Camelopardalis
52.381901,55.4362831,Camelopardalis
51.370994,55.4457321,Camelopardalis
50.359694,55.4550476,Camelopardalis
49.854022,55.4596519,Camelopardalis
49.882980,56.4595222,Camelopardalis
49.913496,57.4593849,Camelopardalis
48.900930,57.4684982,Camelopardalis
48.900930,57.4684982,Camelopardalis
48.932676,58.4683571,Camelopardalis
48.966279,59.4682083,Camelopardalis
49.001934,60.4680481,Camelopardalis
49.039857,61.4678802,Camelopardalis
49.080291,62.4676933,Camelopardalis
49.123531,63.4675026,Camelopardalis
49.169898,64.4673004,Camelopardalis
49.219786,65.4670792,Camelopardalis
49.273638,66.4668350,Camelopardalis
49.331985,67.4665756,Camelopardalis
49.395457,68.4662857,Cassiopeia
50.415588,68.4571075,Cassiopeia
51.435138,68.4477844,Cassiopeia
52.454406,68.4383240,Cassiopeia
53.473237,68.4287262,Cassiopeia
54.237034,68.4214401,Camelopardalis
54.311139,69.4210892,Camelopardalis
54.392466,70.4207001,Camelopardalis
54.482184,71.4202728,Camelopardalis
54.581727,72.4197998,Camelopardalis
54.692871,73.4192657,Camelopardalis
54.817846,74.4186630,Camelopardalis
54.959504,75.4179840,Camelopardalis
55.121520,76.4172058,Camelopardalis
55.308749,77.4163132,Cepheus
56.339757,77.4063568,Cepheus
56.726209,77.4025955,Camelopardalis
56.948704,78.4015045,Camelopardalis
57.212505,79.4002228,Camelopardalis
57.530490,80.3986664,Cepheus
58.569299,80.3884430,Cepheus
59.606967,80.3781128,Cepheus
60.643329,80.3676605,Cepheus
61.678691,80.3571014,Cepheus
62.712879,80.3464355,Cepheus
63.745737,80.3356705,Cepheus
64.777572,80.3247986,Cepheus
65.808226,80.3138351,Cepheus
66.837524,80.3027802,Cepheus
67.865775,80.2916336,Cepheus
68.892817,80.2804031,Cepheus
69.918501,80.2690887,Cepheus
70.943119,80.2576981,Cepheus
71.966529,80.2462387,Cepheus
72.988559,80.2347031,Cepheus
74.009514,80.2231064,Cepheus
